í	P RX RPX ADV ADVR RP
neyddust	VBDI
fornkveðna	ADJ-A
keppinautar	NS-N
innlendir	ADJ-N
verzlunarleyfi	N-A
bygðu	VBDI
hreysi	N-A
vöruafgang	N-A
lausakaupmannsins	N-G
viðskifta	NS-G
flæðiskeri	N-D
skop	N-A
vöruslatta	N-A
niðursettu	RP
$settu	VAN-D
atvinnan	N-N
mögur	ADJ-N
jafnmargir	ADVR+Q-N
bæla	VB
viðskiftavina	N-G
uppreisnarhug	N-D
einvaldsdrotna	NS-G
lítilsháttar	N-G Q+N-G
verzlunarsamkepni	N-N
breytingum	NS-D
viðskiftalífinu	N-D
ólagið	N-N
dýpri	ADJR-A
siðferðislíf	N-A
hugsunarhátt	N-A
kjassmálga	ADJ-A
stofnun	N-N N-A
vináttuþels	N-G
augnaþjónustu	N-A
verzlunarnáð	N-D
verma	VB
ylgeisla	N-A
lánveitinganna	NS-G
einvaldsdrotni	N-D
bognir	ADJ-N
mórauða	ADJ-A
vanþakklátir	ADJ-N
aðskotadýr	N-N
þroskaðist	VBDI
baneitraði	ADJ-N
álitu	RP
pretta	VB
illræmdu	ADJ-A
einokunarverzlun	N-A
berhögg	N-A
hlökkuðu	VBDI
hepnaðist	VBDS
orðbrigði	N-N
almennari	ADJR-N
instu	ADJS-G ADJS-A ADJS-D
fágað	VAN
gerspilt	VAN
fúa	N-A
samlífsins	N-G
óvinsældir	NS-A
stjórnarbaráttan	N-N
gramir	ADJ-N
æstir	VAN
undirtektum	NS-D
stjórnmálamenn	NS-A NS-N
ritstjórar	NS-N
vandratað	ADJ-N
kendir	VAN
sambúðinni	N-D
ýfðir	VAN
okrarar	NS-N
búsifjar	NS-N
ástandið	N-N N-A
einurð	N-A
biturlyndan	ADJ-A
óþjálan	ADJ-A
andstæður	ADJ-N
áhugamálum	NS-D
ríkilæti	N-D
kaupfélög	NS-N
bygðum	NS-D
fögnuðurinn	N-N
undra-	N-D
óskabarni	N-D
íslenzk	N-N NS-N
efnuðustu	ADJS-N
atkvæðamestu	ADJS-N
forkólfar	NS-N
fulltingismenn	NS-N
lífsferil	N-A
efnamennirnir	NS-N
tregastir	ADJS-N
næmi	VBDS
fjörlesti	N-D
kaupfélagsskapurinn	N-N
ódýrari	ADJR-N
röndina	N-A
overhead-mjöl	N-A
bisquits	FW
creamcakes	FW
sunlight<dash>soap	FW
fl.	Q-A
nýyrði	NS-A
keptust	VBDI
olíuprentuðum	ADJ-D
myndablöðum	NS-D
auglýsingum	NS-D
myndirnar	NS-A NS-N
kostuðu	VBDI
umgerð	N-A
híbýlaprýði	N-N
óþreytandi	VAG
dásama	VB
glottu	VBDI
kampinn	N-A
kaupfélags-munntóbakið	N-N
whisky	FW
aðlaðandi	ADJ-A ADJ-N
blær	N-N
notalega	ADJ-A
vímu	N-A
enskur	ADJ-N
fordildin	N-N
gufuskipum	NS-D
munurinn	N-N
aðallega	ADV
uppskipuninni	N-D
tilkomumikið	ADJ-N
státa	VB
storkun	N-N
járnbarð	N-N
gufuskipsins	N-G
framsóknar	N-G
rásinni	N-D
gleðistund	N-N
grend	ADJ-A
módökka	ADJ-A
reykjarhnökra	NS-A
flóamynnið	N-A
göflunum	NS-D
ámintir	VAN
regluna	N-A
skeytingarminni	ADJR-N
óragari	ADJR-A
þarfirnar	NS-N
uppfyllingar	N-G
þráðar	VAN
skuldlausum	ADJ-D
fyrirbyggja	RP
stofnuðu	VBDI
hlutafélag	N-N
kostnaðinn	N-A
félagsmenn	NS-A NS-N
vistaþröng	N-A
hlutakaupum	NS-D
vísirinn	N-N
vogabúðum.	NPR-D
verzlunarhreyfingu	N-D
laggirnar	NS-A
afskiftalausa	ADJ-D
verzlunarhreyfingum	NS-D
hlífiskildi	N-D
kaupfélagi	N-D
jarðvegi	N-D
verzlunaródrengskap	N-A
ósjálfstæði	N-A
samtökunum	NS-D
ógöngum	NS-D
kæruleysis	N-G
meðlima	NS-G
fyrirgera	RP
$gera	VB
leikna	VB
fjárplógsmönnum	NS-D
reyndan	ADJ-A
forkólfa	NS-A
hughvarf	N-A
tvískifta	NS-G
verzlanir	NS-N
önnurhvor	ADJ-N
einokunin	N-N
hyggilegra	ADJR-N
mikilsverð	ADJ-A
verzlunarstjórnina	N-A
myndaðist	VBDI
ráðgefandi	ADJ-N
verzlunarþing	N-N
árangurinn	N-N
rýr	ADJ-N
hagnaði	N-D
selstöðuverzluninni	N-D
forðuðust	VBDI
reikningslán	N-A
bragðinu	N-D
þokuðu	VBDI
verzlunar	N-G
viðskiftamennirnir	NS-N
alvarlegra	ADJ-G
ráðstafana	NS-G
tvöföld	ADJ-A ADJ-N
verzlunarhyggindi	NS-A
forstöðumenn	NS-A
tvístra	VB
hagsýni	N-D
ósammála	ADJ-N
skiftust	VBDI
þroskað	VAN
samkepnina	N-A
tapið	N-N
nægar	ADJR-A
vörubirgðir	NS-A
fjölbreyttari	ADJR-A
innlendri	ADJ-D
útlendri	ADJ-D
einráður	ADJ-N
framtíðargengi	N-A
einveldi	N-A
þegnskap	N-A
verzlunarstjórninni	N-D
kepni	N-N
atvika	NS-G
tryldu	ADJ-D
innlendu	ADJ-G
verzlunarhreyfingar	N-G
tækifærið	N-A
framkvæmdavaldið	N-N
daufheyrðist	VBDI
fyrirkomulagi	N-D
vegnað	VBN
samkepnisháski	N-N
grýla	N-N
dutlungafullur	ADJ-N
arðlaust	ADJ-N
óseldum	ADJ-D
stjórnendur	N-N
ötulleik	N-D
kendi	VBPS
sporðdrekum	NS-D
heigulshátt	N-A
þröngsýni	N-A
samkomulagið	N-A
ákafara	ADJR-N
kaupfélagsmenn	NS-A NS-N
greipar	NS-A
magna	VB
bræðraverzlunina	NPR-A
ógreiða	N-A
framkvæmdastjórn	N-N
félagsins	N-G
félagsmanna	NS-G
skömtuð	VAN
flokkaðar	VAN
eftirlitinu	N-D
farg	N-A
gufaði	VBDI
kjötkötlum	N-D
samkepninni	N-D
mögla	VB
glímumóður	N-N
sigurvon	N-N
fyltu	VBDI
hélzt	VBDI
ilskuðust	VBDI
væringar	NS-N
ósættisefni	N-N
notaðar	VAN
glósum	NS-D
brigzlum	NS-D
háðar	ADJ-N VAN
smáskærur	NS-N
tvídrægni	N-D
skapraunuðu	VBDI
getsakir	NS-N
samkomulag	N-N N-A
fækkandi	VAG
orðasennum	NS-D
örðugri	ADJR-A
þyntist	VBDI
vopnanna	NS-G
ógagn	N-A
útliti	N-D
margsinnis	ADV
óbrigðula	ADJ-A
samhygðarböndum	NS-D
strönduð	VBN
sjálfstæða	ADJ-A
römmustu	ADJS-G
storkuðu	VBDI
vogabúðafeðgar	NPRS-N
beykisstörf	NS-A
hentugleikum	NS-D
vinnuna	N-A
borgaða	ADJ-A
eignalítill	ADJ-N
ómagamargur	ADJ-N
verzlunarstarfa	NS-G
mannað	VBN
mótgangsöldur	NS-N
hljómþungu	ADJ-D
orustulúður	NS-N
yfirbuga	RP
$buga	VB
þyngjast	VB
óstuddur	ADJ-N
vogabúðakaupstaðar	NPR-G
gufuskipi	N-D
vörulaus	ADJ-N
vörukröfum	NS-D
sint	VAN
geymsluhúsin	NS-N
harðlokuð	ADJ-N
opnuð	VAN
ónotuð	ADJ-N
atvinnunni	N-D
stöflum	NS-D
verzlunarliði	N-D
unglingar	NS-N
flugust	VBPI
bókarann	N-A
gigtveikur	ADJ-N
skottleggina	NS-A
næturstundum	NS-D
hálftóma	ADJ-A
búðarloftin	NS-A
svefnlaus	ADJ-N
hvarflaði	VBDI
vísustúf	N-A
sálmvers	N-A
hásum	ADJ-D
hálffúnuðum	ADJ-D
verzlunarskræðum	NS-D
gránaði	VBDI
megraðist	VBDI
teinréttur	ADJ-N
harðlegri	ADJR-N
andlitsrúnirnar	NS-N
rammbundnari	ADJR-N
kuldaleg	ADJ-N
tortryggin	ADJ-A ADJ-N
fámæltur	ADJ-N
tilfinningarnar	NS-N
byrgðar	VAN
leifum	NS-D
eiginleikar	NS-N
einkent	VBN
æfina	N-A
lífseigu	ADJ-N
drotnandi	VAG
mannúð	N-N
þykkjan	N-N
sezt	VBN
lífsverk	N-A
sigraðar	VAN-A
hæddar	VAN-A
vanþakkaðar	VAN-A
heljartökum	NS-D
hneigðist	VBDI
ástríðuafli	N-D
endurreisa	VB
kotungur	N-N
höfðingjaranni	N-D
amaði	VBDS
dauðþreyttur	ADJ-N
erfiðið	N-A VBPI
möngu	NPR-A
heimilisástæður	NS-N
gleðilegar	ADJ-N
jagast	VB
orðagjálfur	ADJ-N
þrætugirnin	N-N
bituryrðum	NS-D
stilt	ADJ-N VBN
áhrifin	NS-A NS-N
heimilisvistina	N-A
bærilega	ADV
söngurinn	N-N
org	N-N
skælur	NS-N
slepti	VBDI
áflogum	NS-D
sífelt	ADV
áherzlum	NS-D
samlíf	N-N
endalaus	ADJ-N
fyrirgefningarbón	N-N
tólfunum	NS-D
altaf	ADV
sónninn	N-N
úrþvættisorðin	NS-N
endranær	ADV
ótvíræða	ADJ-A
langbágast	ADJS-A
áflogin	NS-N
fjárhús	N-A
heimkoman	N-N
umflúin	RP
$flúin	VAN
kotið	N-N N-A
lélegt	ADJ-N
óþrifalegt	ADJ-N
væntanlega	ADJ-A ADV
einhverstaðar	ONE+Q+N-G N-G ADV
sumardag	N-A
dugnaðarvargur	N-N
þröngan	ADJ-A
geðvonzka	N-N
baslið	N-A
aumingjann	N-A
hæft	ADJ-N
moldarveggir	NS-N
raftar	NS-N
hreysið	N-N
gráhvítt	ADJ-N
myglu	N-D
rúmfletin	NS-N
bálkar	NS-N
tuskur	NS-N
rúmfötin	NS-A NS-N
fiðri	N-D
mestalt	ADJ-N
smogið	VAN
verin	N-A
hólótt	ADJ-N
óhreinkuskán	NS-N
dauðþreytt	ADJ-N
krakkarnir	NS-N
organdi	VAG
druknum	ADJ-D
skapstirða	ADJ-A
slæmi	ADJ-N
eiginleiki	N-N
jögunarsýkin	N-N
nærgætni	N-A
raunalegar	ADJ-N
samlífisárunum	NS-D
minst	VBN QR-A VAN
rifjaðist	VBDI
rifrildishviðu	N-D
ósamlyndið	N-A
utanheimilismenn	NS-N
marghugsað	VBN
hjúskaparsögu	N-A
taginu	N-D
yfirgnæfði	RP
$gnæfði	VBDI
jagi	N-D
rifrildi	N-D
handvís	ADJ-N
vekti	VBDS
vinnumaðurinn	N-N
skapraunar	N-G
vinnumanninum	N-D
gleiðgosalegur	ADJ-N
kaupstaðinn.	N-A
ofurlítinn	ADJ-A Q-A
blómagarð	N-A
þreytuverk	N-A
spjaldhryggnum	N-D
skrifstofugluggum	NS-D
marrið	N-N N-A
skellina	N-A
friðriki	NPR-D
sviði	VBDI N-D
kunningjalega	ADV
hikandi	VAG
viðutan	ADJ-N
uppskipunarvinnu	N-D
ofurlitla	ADJ-A Q-A ADV+Q-A
hálfhikandi	ADJ-N
misfélli	VBDS
ótrygð	N-D
gamanyrðum	NS-D
leiðu	ADJ-D
kíminn	ADJ-N
niðurlútari	ADJR-N
gletnisyrði	NS-A
jafnmeinlaust	ADVR+ADJ-A
rendi	VBPS
hluttekningu	N-A N-D
málrómi	N-D
góðlátlega	ADV
aðalorsökina	N-A
andvökunótt	N-N
steingrímur	NPR-N
prestefni	N-N N-A N-D
fámáll	ADJ-N
sveigðu	VBDI
útgerð	N-A
hlutafélaga	NS-G
hálflangaði	VBDI
sljór	ADJ-N
skipulagi	N-D
útveguð	RP
svipast	VB VBPI
byltast	VB
rekkjan	N-N
láru	NPR-D
sjávarskvamp	N-A
sjóveikiþrýstingin	N-N
gnauð	N-N
—	,
barnatrú	N-A
pentudúknum	N-D
sifellu	N-D
hnífnum	N-D
handleggurinn	N-N
borðendann	N-A
nautshryggi	N-A
bruddi	VBDI
hryggjarliðina	NS-A
dansandi	VAG
hjólfættir	ADJ-N
brakið	N-N
malaðist	VBDI
kvörn	N-D
kristmyndina	NPR-A
altaristöflunni	N-D
dansmærin	N-N
umgjörðinni	N-D
dansleik	N-A
sigurlaugu	NPR-A NPR-G
dansmeyna	N-A
honumm	NS-A
geiminn	N-A
dönsuðu	VBDI
kirkjuklukkuna	N-A
hrip	N-N
mentunarsnauði	ADJ-N
ósiðaði	ADJ-N
harðstjóragaur	N-N
kirkjugripaþjófur	N-N
átvagi	N-N
barnatrúarribbaldi	N-N
viðtökunum	NS-D
æðstur	ADJS-N
bænarlífs	N-G
kærleikslífs	N-G
dómkirkjusöfnuði	N-D
höfuðstaðarins	N-G
skrípamynd	N-N
óþektan	ADJ-A
hrufóttu	ADJ-D
skorpnu	ADJ-D
sálargöfgi	N-D
hrærigraut	N-D
nei.	INTJ
órjúfanlegu	ADJ-D
glöggari	ADJR-A
línur	NS-A NS-N
krókinn	N-A
bergmáli	N-D
hugsjónum	NS-D
utanveltu	ADV N-D
mannfélagi	N-D
áhrifalaus	ADJ-N
skoplegur	ADJ-N
hérvillingur	N-N
heilabrot	NS-A
kynst	VBN
prestembættið	N-A
yfirfrakka	N-A
sannfæringar	N-G
eldspýtu	N-D
efann	N-A
guðfræðin	NPR-N
heilaspuni	N-N
ófullkomnar	ADJ-N
tilraunir	NS-N
ráðgátum	NS-D
tilverunnar	N-G
óvitrir	NS-N
drotnunargjarnir	ADJ-N
harðstjórum	NS-D
mannsandans	N-G
grundvöllurinn	N-N
ýtast	VB
öldur	NS-A NS-N
trúleysisins	N-G
flætt	VBN
dökt	ADJ-A ADJ-N
geigvænlegt	ADJ-N
fálki	N-N
endurminningunum	NS-D
áreiðanlega	ADJ-A ADV
vesturheimi	NPR-D
trúarfrásagna	NS-G
véfengt	VBN
fjarað	VBN
hugarfarinu	N-D
vitneskja	N-N
samþýðst	VBN
köglum	NS-D
gróður	N-A
úthverfi	N-D
dásemdin	N-N
sálarrannsóknarfélaginu	NPR-D
brezka	ADJ-D
næðingur	N-N
misvinda	ADJ-N
blaðsnifsi	N-A
þeytti	VBDI
þrep	NS-A
bréfsnifsið	N-A
alheiminum	N-D
veraldamiljónir	NS-N
miljónir	NS-N
sundlaði	VBDI
mentast	VB VBN
yndisleg	ADJ-N
vormorgunn	N-N
andstreyminu	N-D
ávalt	ADV
ástúðar	N-G
gljúpur	ADJ-N
barnshugur	N-N
kollinn	N-A
dúnmjúka	ADJ-A
móðursystir	N-N
min	PRO-N
hnénu	N-D
úrslitastund	N-N
æfinnar	N-G
via	FW
dolorosa	FW
sérstaklegum	ADJ-D
dularfylstu	ADJS-D
vitundarlífsins	N-G
flíkur	NS-A NS-N
trúanlegt	ADJ-A
kent	VBN VAN
svefnlöngunin	N-N
hjöðnuð	VBN
lundin	N-N
hitastraum	N-D
ókönnuðum	ADJ-D
annnesjum	NS-D
endurminninganna	NS-G
hálfskringilegt	ADJ-N
hálfgeigvænlegt	ADJ-N
eyjarfjall	N-N
fóstursystkinum	NS-D
bæjardyraþakið	N-A
frostkúlur	NS-N
kúlunum	NS-D
öskubylur	N-N
illviðrið	N-N
þakinu	N-D
óviðráðanlegrar	ADJ-G
löngunar	N-G
hurðarklinkuna	N-A
klinkan	N-N
þröskuldinum	N-D
hnoðuðu	VBDI
snjóknetti	NS-A
telpan	N-N
stelpur	NS-N
ja-há	INTJ
strákarnir	NS-N
öskuhauginn	N-A
ne-ei	INTJ
deigari	ADJR-N
málrómnum	N-D
bograðist	VBDI
bæjarþröskuldinn	N-A
draslaði	VBDI
skíðinu	N-D
skaflinn	N-A
stakst	VBDI
brölti	VBDI
undanhald	N-A
hlaðvarpabrúnina	N-A
brekka	N-N
skíðið	N-A
ristarhólkinn	N-A
flugsendingu	N-A
skaflinum	N-D
heimferðina	N-A
ofsinn	N-N
hugrekkið	N-N
öskra	VB VBPI
flengdur	VAN
atviki	N-D
bína	NPR-G
köllun	N-N N-A
ofureflið	N-A
vitund	N-N N-A N-D
ofurhuginn	N-N
vígsludagurinn	NPR-A
yndislegt	ADJ-N
froststirðningur	N-N
forin	N-N
nesin	NS-A
dökkir	ADJ-N
skuggar	NS-N
sólbjörtum	ADJ-D
haustfölvanum	N-D
snæfellsjökull	NPR-N
geislabaði	N-D
hugsanlegum	ADJ-D
bláma	N-D
esjan	NPR-N
hengillinn	NPR-N
margvíslega	ADJ-A ADV
jafnyndislegt	ADJR-N
breytingin	N-N
mótsnúnir	ADJ-N
lífsskoðun	NS-D N-A
bætandi	VAG
steingrím	NPR-A
góðviðrinu	N-D
landakoti	NPR-D
snjalt	ADV
óskemtilegt	ADJ-N
kaþólskan	N-N
ja-á	INTJ
finst	VBDI
spurnaraugum	NS-D
ju_ú.	INTJ
kaþólska	ADJ-N
misskilur	VBPI
kirkjudeildir	NS-N
djúpsettari	ADJR-A
kærleiksljósi	N-D
viðkunnanlegt	ADJ-N
fyrirbænir	NS-A
rétttrúaður	ADJ-N
mótmælandi	ADJ-N
fyrirbænum	NS-D
verulega	ADJ-A ADV
ant	ADJ-N
notar	VBPI
fluzt	VBN
svarinu	N-D
gráleitt	ADJ-A
sjal	N-A
hörgult	ADJ-A
lyftist	VBDI VBPI
gagnaugunum	NS-D
ofurlitíð	ADV+Q-N
freknótt	ADJ-N
dökkleitt	ADJ-A
jarphærð	ADJ-N
bláeyg	ADJ-N
fölleit	ADJ-N
góðleg	ADJ-N
sjalið	N-A
yfirdómara	NS-D N-G N-D
mentunar	N-G
kenslu	N-A N-D
dugnaðarstúlka	N-N
bráðgáfuð	ADJ-N
lagaða	VAN-A
kongsdóttir	N-N
peysuföt	NS-A NS-N
stallsystir	N-N
kátínubaði	N-D
framtakssöm	ADJ-N
vígsludaginn	N-A
stórhópum	NS-D
klukknahljómurinn	N-N
hátíðasöng	N-A
morgunverkunum	NS-D
morgunspjörunum	NS-D
kirkjuflíkurnar	NS-A
eftirvænting	N-D
umkomulaust	ADJ-A
hálærðan	ADJ-A
heimsálfu	N-A N-D
alþingishússins	N-G
óþolinmæðin	N-N
ýskraði	VBDI
mannþyrpingin	N-N
herðabreiðir	ADJ-N
karladurgar	NS-N
þreyttir	ADJ-N
kluknahljómurinn	N-N
hlustirnar	NS-A
fyltist	VBDI
gangar	NS-N
meðhjálparinn	N-N
hátíðardag	N-A
kirkjuklukkan	N-N
kórgólfinu	N-D
spámannlegur	ADJ-N
seiminn	N-A
hjartnæmilega	ADV
prédikuninni	N-D
dygðugu	ADJ-D
karlsauðurinn	N-N
gárunginn	N-N
gárunga	N-D
angrið	N-N
andheitur	ADJ-N
hláturkliður	N-N
vígslunnar	N-G
hlustuðu	VBDI
ræðumann	N-A
hugkvæmdist	VBDI
skiftið	N-N N-A
samlætis	N-G
sveitamaður	N-N
dómkirkjuna	N-A
sessunaut	N-D
reykvíking	NPR-D
kvef	N-N
reykvíkingurinn	N-N
lítilsvirðingaraugum	NS-D
kvefhósti	N-N
reykvískur	ADJ-N
kirkjuhósti	N-N
þakk	VBPI VBI
sveitamaðurinn	N-N
hlustaði	VBDI
hóstann	N-A
skynugur	ADJ-N
skrúðhúsinu	N-D
silkihempunni	N-D
prestefnið	N-N
hempuklætt	ADJ-N
dómkirkjusöfnuðinum	N-D
fyrirtaks	N-G ADJ-N
skemtilegt	ADJ-N
meðhjálpararnir	NS-N
algerð	ADJ-N
latinusöngurinn	N-N
hátíðlegur	ADJ-N
rómur	N-N
hökulkrossinn	N-A
hökulinn	N-A
dökkhærðan	ADJ-A
hrokkinhærðan	ADJ-A
stólhurðinni	N-D
þreytusvip	N-D
yfirskegg	N-N N-A
stólbarmana	NS-A
menu	NS-N
frammjóir	ADJ-N
mjallahvítir	ADJ-N
hreyfingarnar	NS-N
snöggar	ADJ-N
skrítilega	ADV
rabba	VB
hóstaði	VBDI
þvægi	VBDS
afstaða	N-N
guðsríkis	NPR-G
beinasti	ADJS-N
ræðumanni	N-D
mælikvarðinn	N-N
barnatrúin	N-N
sannleiksástin	N-N
vitaskuld	ADV
réttlætisþráin	N-N
flyktist	VBDI
förin	NS-A
ræðumaður	N-N
vafa	N-D
eitraðist	VBDI
grotnaði	VBDI
jafnvís	ADVR+ADJ-N
dauðadrukkinn	ADJ-N
göturennunni	N-D
barnahópar	NS-N
nágrennið	N-N
fullorðna	ADJ-G
fult	ADJ-A ADJ-N
heyrnir	NS-A
lykist	VBPS
úthaf	N-N
umkomulausir	ADJ-N
smælingjar	NS-N
fárveikir	ADJ-N
aðstandendur	NS-N
vök	N-D
stundað	VBN
sjúklingana	NS-A
þreytusvipurinn	N-N
þreytunnar	N-G
samfellu	N-D
boðun	N-A
guðsþjónustunnar	NPR-G
kórgólfið	N-A
drotni	NPR-D
betrast	VB
guðrækilegu	ADJ-D
skinns	N-G
hörunds	N-G
dómkirkjupresturinn	N-N
barnatrúna	N-A
mælikvarða	N-G NS-A N-A
hefoi	HVDS
flýtti	VBDI
fótaferðartíma	N-A
glaðvöknuð	ADJ-N
enska	ADJ-A ADJ-N
skáldsögu	N-A N-D
eirð	N-A
hringavitlaus	ADJ-N
jú-ú	INTJ
dæju	VBDS
góðverkin	NS-N
hrest	VBN
dutlungum	NS-D
dapurlegt	ADJ-A
óánægju	N-A
eftirlanganir	NS-A
skemta	VB
ástúðina	N-A
ánægjusnautt	ADJ-N
dansleikar	NS-N
hljómleikar	NS-N
sjónleikar	NS-N
kunningskapur	N-N
kvenfélagafundir	NS-N
þjarki	N-D
þrætum	NS-D
skoplegast	ADJS-N
félagskonur	NS-N
stappsins	N-G
hryndi	VBDS
vornæðingum	NS-D
karlmennina	NS-A
flangsi	N-D
vikuástum	NS-D
ruddaskap	N-D
heimskuhjali	N-D
eltast	VB
fyrirlitlegt	ADJ-N
æ-já	INTJ
áreiðanlegt	ADJ-N
breytilegu	ADJ-D
þremilinn	N-N N-A
gul	ADJ-N
skjöldótt	ADJ-N
margfróða	N-D
ama	N-G
trúlofaður	VAN
enskri	ADJ-D
hliðargötu	N-D
stútfullur	ADJ-N
fregnum	NS-D
spuna	N-G N-D
grímsa	NPR-A NPR-D NPR-G
hádegið	N-A NPR-N
skuggahverfi	NPR-A NPR-D
námunda	N-D
körfuna	N-A
mæðginin	NS-N
koldimt	ADJ-N
rangala	N-A N-D
lífræn	ADJ-N
grímsi	NPR-N
flekkjum	NS-D
hóstahviðuna	N-A
borðplata	N-N
skúffa	N-N
ofn	N-N N-A
fiskbein	NS-N
stólgarmur	N-N
spariföt	NS-N
búni	VAN
hjörum	NS-D
límdur	VAN
útidyrnar	NS-A
undrunaraugum	NS-D
nýkomni	ADJ-N
hryglan	N-N
urgaði	VBDI
leðju	N-D
rúmstoknum	N-D
leðjuna	N-A
pollur	N-N
ráðalaus	ADJ-N
bolli	N-N
undrunin	N-N
rénandi	VAG
borðskúffunni	N-D
hóstanum	N-D
máttlaus	ADJ-N
heilsufar	N-A
viðbótin	N-N
kynleg	ADJ-N
kolavinnu	N-D
glaðning	N-A
körfunni	N-D
labbað	VBN
kveðjunni	N-D
prúðmannlega	ADV
þorgrímsdóttir	NPR-N
mjólkurflösku	N-A
kjötstykki	N-A N-D
hefirðu	HVPI
matarlyst	N-A
mintist	VBDI
bollans	N-G
bollann	N-A
helti	VBPS
móleitum	ADJ-D
koddanum	N-D
svitaklessum	NS-D
umgjörð	N-A N-D
magurt	ADJ-N
rýrt	ADJ-N
lambsandlit	N-N
afskiftin	NS-N
klefa	N-D
ganginum	N-D
dimt	ADJ-N
eldspýtur	NS-A
vasanum	N-D
klefann	N-A
myglufýla	N-N
svamp	N-A
þurku	N-A
svampur	N-N
þurkan	N-N
vasaklútnum	N-D
þurka	VB
laugunina	N-A
þvottinum	N-D
fiskbeinin	NS-A
hrákapollinn	N-A
þjáningarsvipur	N-N
ypti	VBDI
gólftusku	N-A
klefanum	N-D
tuskunni	N-D
tuskuna	N-A
þremil	N-A
snjallast	ADJ-N
félst	VBPI
jaðrinum	N-D
eldspýtunum	NS-D
steinolía	N-N
hefilspónahrúgu	N-A
nágienninu	N-D
illviður	N-A
tréspónum	NS-D
imbu	NPR-A NPR-G
vatnskerlingar	NS-A
góndu	VBDI
nágrannakonurnar	NS-N
tréspænina	N-A
vaggandi	VAG
þrekvaxin	ADJ-N
búlduleit	ADJ-N
viðeigandi	ADJ-A
stellingar	NS-A
bros	N-N N-A
kátína	N-N
blessaðar	VAN
sælar	ADJ-N
fröken	N-N N-A
hlessa	ADJ-N
ánægjulegum	ADJ-D
margblessaðar	ADJ-N
fagnaðarlátunum	NS-D
blessuninni	N-D
smælingjunum	NS-D
mina	PRO-A
nágrannakonu	N-A
greindarkona	N-N
rétttu	ADJ-D
lífsfæddri	ADJ-D
ánægjulegir	ADJ-N
kongsríki	N-D
dómkirkjuprestsins	N-G
garðshornið	N-A
ræðulok	NS-A
vitin	NS-A
óvenjulegum	ADJ-D
fagnaðarundrun	N-D
dæluna	N-A
misvirðið	VBPS
bollapör	NS-A NS-N
hentugra	ADJR-A
glugginu	N-D
lokaður	VAN
allramest	QS-A
endaslept	ADV
blessanirnar	NS-A
brosinu	N-D
ástúðinni	N-D
kátínunni	N-D
kolin	NS-N
önuglega	ADV
svarna	ADV
tekjurnar	NS-A
hrykkir	VBDS
koppi	N-D
fussar	VBPI
sveiar	VBPI
ilmvatnslykt	N-N
þefinn	N-A
prestlegt	ADJ-N
spjátrungskap	N-A
snurfusa	VB
handarvik	N-A
sleikja	VB
sólskinið	N-A
bannsettan	ADJ-A
hrækjum	VBPI
yfirpóliti	N-N
bollapar	N-A
strjúki	VBPS
gólfskrattanum	N-D
gólfþvottinn	N-A
snuðraði	VBDI
gólftuskan	N-N
brendu	VBDI VBI
hva<dash>að	WPRO-N
tútnaði	VBDI
ryðjast	VB VBPI
gólftuskuna	N-A
lögfróður	ADJ-N
tusku	N-A
jafnófriðlega	ADV
nazla	VB
matarögn	N-D
snúð	NPR-A N-A
sins	PRO-G
sjálfsdáðum	NS-D
yfirdómari	N-N
fjölskylduna	N-A
yfirfrakkann	N-A
snaga	N-D
bindindismaður	NPRS-N
góðlátlegan	ADJ-A
glampa	N-A VBPI
skýrlegum	ADJ-D
bókaskáp	N-A
reyki	VBPS VBPI
þolið	VBPI
vindli	N-D
púaði	VBDI
lágvaxinn	ADJ-N
holdskarpur	ADJ-N
munnfriður	ADJ-N
þykt	ADJ-A
kinnskegg	N-A
lafasíðum	NS-D
löfin	NS-N
köstuðust	VBDI
skringilega	ADJ-G
dómkirkjuprest	N-A
traustastur	ADJS-N
húsráðanda	N-D
stórmálin	NS-A
áburðardrýgindi	N-A
kynbætur	NS-A
búpenings	N-G
erfðafestu	N-A
hafnarstæði	N-A
bæjarbryggjuna	N-A
mannvirkjum	NS-D
stórmál	N-N
smámálin	NS-A
smámálum	NS-D
þömbum	VBPI
ámum	NS-D
homöpathaglösum	NS-D
teljum	VBPI
sykurmola	N-D
snögg	ADJ-N
smámál	N-N
bölvunar	N-G
athlægi	N-D
lærist	VBPI
undanfæri	N-N
conditio	FW
qua	FW
meinlegur	ADJ-N
greiðum	VBPI
hneykslunarhellum	NS-D
gliðnaði	VBDI
mannfélagshjallur	N-N
skýlis	N-G
byrginu	N-D
fyrirtaksvel	ADV
íhaldsafl	N-N
sannanir	NS-A NS-N
eu	P
skynminstu	ADJS-N
aulabárðar	NS-N
haggar	VBPI
álpast	VB
ógeðfelt	ADJ-N
temjið	VBPI
geðfelt	ADJ-N
siða	VB NS-G
drotning	N-N
saltbragð	N-A
kjöttunnunni	N-D
alfullkomnir	ADJ-N
höggstað	N-A
tægi	N-D
vottfast	ADJ-N
höllum	NS-D
frakkalöfin	NS-N
örstutta	ADJ-A
silfurkönnu	N-D
kaffibrauð	N-N
húsráðandi	N-N
mæðgunum	NS-D
reynslusvipur	N-N
kvenkynslóð	N-D
kynslóð	N-N N-A N-D
kvenkynslóðin	N-N
bylt	VAN
aðsvif	N-A NS-N
stríðni	N-D
fjölskyldunni	N-D
minti	VBDI
fraraan	P
